Entity,Code,Year,Low-carbon energy (TWh growth - equivalent)
Russia,RUS,2020,65.50293
Russia,RUS,2021,22.656616
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0.001711111
Saudi Arabia,SAU,2009,-0.000011111144
Saudi Arabia,SAU,2010,0.00966111
Saudi Arabia,SAU,2011,0.0035000006
Saudi Arabia,SAU,2012,0.055433888
Saudi Arabia,SAU,2013,0.04546722
Saudi Arabia,SAU,2014,0.008533895
Saudi Arabia,SAU,2015,-0.00073972344
Saudi Arabia,SAU,2016,-0.000731118
Saudi Arabia,SAU,2017,0.05025444
Saudi Arabia,SAU,2018,0.24888249
Saudi Arabia,SAU,2019,0.122989714
Saudi Arabia,SAU,2020,-0.00051414967
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.2713375
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0.5107525
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0.7278225
Singapore,SGP,2002,0
Singapore,SGP,2003,0.07022858
Singapore,SGP,2004,-0.05107522
Singapore,SGP,2005,-0.0042814016
Singapore,SGP,2006,-0.01243031
Singapore,SGP,2007,0.06334722
Singapore,SGP,2008,0.087895155
Singapore,SGP,2009,0.023401856
Singapore,SGP,2010,0.1958859
Singapore,SGP,2011,0.062489033
Singapore,SGP,2012,0.106426
Singapore,SGP,2013,0.23520112
Singapore,SGP,2014,0.1533668
Singapore,SGP,2015,0.28385234
Singapore,SGP,2016,0.07130408
Singapore,SGP,2017,0.0047826767
Singapore,SGP,2018,-0.008667469
Singapore,SGP,2019,0.14833045
Singapore,SGP,2020,0.021184206
Slovakia,SVK,1966,-0.27443075
Slovakia,SVK,1967,-0.9017
Slovakia,SVK,1968,-0.4443159
Slovakia,SVK,1969,-1.097722
Slovakia,SVK,1970,1.9602175
Slovakia,SVK,1971,-1.4507966
Slovakia,SVK,1972,0.21548939
Slovakia,SVK,1973,-0.012561798
Slovakia,SVK,1974,3.3849754
Slovakia,SVK,1975,-1.5019112
Slovakia,SVK,1976,0.7738352
Slovakia,SVK,1977,0.21956348
Slovakia,SVK,1978,-0.710155
Slovakia,SVK,1979,4.9293604
Slovakia,SVK,1980,7.8448915
Slovakia,SVK,1981,0.8704014
Slovakia,SVK,1982,1.2964458
Slovakia,SVK,1983,1.1930714
Slovakia,SVK,1984,2.2709656
Slovakia,SVK,1985,7.7426243
Slovakia,SVK,1986,5.315769
Slovakia,SVK,1987,0.18393326
Slovakia,SVK,1988,-0.6340523
Slovakia,SVK,1989,2.5501175
Slovakia,SVK,1990,-0.5858116
Slovakia,SVK,1991,-2.3803139
Slovakia,SVK,1992,-0.24892807
Slovakia,SVK,1993,5.7613525
Slovakia,SVK,1994,5.7726097
Slovakia,SVK,1995,-1.7334213
Slovakia,SVK,1996,-2.464367
Slovakia,SVK,1997,-0.9813957
Slovakia,SVK,1998,1.5111122
Slovakia,SVK,1999,5.501133
Slovakia,SVK,2000,9.999226
Slovakia,SVK,2001,2.7324944
Slovakia,SVK,2002,2.9652557
Slovakia,SVK,2003,-6.574215
Slovakia,SVK,2004,-0.9037895
Slovakia,SVK,2005,3.1054535
Slovakia,SVK,2006,0.8729019
Slovakia,SVK,2007,-7.282646
Slovakia,SVK,2008,2.8194351
Slovakia,SVK,2009,-6.356537
Slovakia,SVK,2010,3.3198318
Slovakia,SVK,2011,-0.5913658
Slovakia,SVK,2012,1.3869438
Slovakia,SVK,2013,2.6266594
Slovakia,SVK,2014,-0.41955948
Slovakia,SVK,2015,-1.3729973
Slovakia,SVK,2016,-0.44825363
Slovakia,SVK,2017,0.46920395
Slovakia,SVK,2018,-2.8643494
Slovakia,SVK,2019,3.1774864
Slovakia,SVK,2020,0.7664108
Slovakia,SVK,2021,1.106453
Slovenia,SVN,1991,2.8111115
Slovenia,SVN,1992,-3.3306465
Slovenia,SVN,1993,-1.1898727
Slovenia,SVN,1994,2.9292412
Slovenia,SVN,1995,0.047698975
Slovenia,SVN,1996,0.61436653
Slovenia,SVN,1997,-0.40943718
Slovenia,SVN,1998,1.0615578
Slovenia,SVN,1999,0.037014008
Slovenia,SVN,2000,0.58984566
Slovenia,SVN,2001,1.1316776
Slovenia,SVN,2002,-0.7225456
Slovenia,SVN,2003,-2.0231686
Slovenia,SVN,2004,3.8260422
Slovenia,SVN,2005,-0.8529625
Slovenia,SVN,2006,-0.7466488
Slovenia,SVN,2007,-0.6626911
Slovenia,SVN,2008,4.1181602
Slovenia,SVN,2009,0.0368824
Slovenia,SVN,2010,-0.82603073
Slovenia,SVN,2011,-1.0835304
Slovenia,SVN,2012,-0.7300854
Slovenia,SVN,2013,1.3720093
Slovenia,SVN,2014,6.6903114
Slovenia,SVN,2015,-8.140814
Slovenia,SVN,2016,1.9135284
Slovenia,SVN,2017,-0.3153782
Slovenia,SVN,2018,0.6180668
Slovenia,SVN,2019,-0.50762177
Slovenia,SVN,2020,2.6720524
Slovenia,SVN,2021,-2.4352016
South Africa,ZAF,1966,-0.0029569492
South Africa,ZAF,1967,-0.029569998
South Africa,ZAF,1968,-0.005913891
South Africa,ZAF,1969,-0.008871105
South Africa,ZAF,1970,0.011828054
South Africa,ZAF,1971,0.25725803
South Africa,ZAF,1972,2.1349463
South Africa,ZAF,1973,0.4465053
South Africa,ZAF,1974,0.4346776
South Africa,ZAF,1975,-0.035484076
South Africa,ZAF,1976,2.2354844
South Africa,ZAF,1977,0.20107508
South Africa,ZAF,1978,-0.109408855
South Africa,ZAF,1979,-2.2561827
South Africa,ZAF,1980,-0.4494624
South Africa,ZAF,1981,1.9545698
South Africa,ZAF,1982,-1.8836021
South Africa,ZAF,1983,-1.2448926
South Africa,ZAF,1984,11.033751
South Africa,ZAF,1985,4.1333923
South Africa,ZAF,1986,12.851286
South Africa,ZAF,1987,-7.497431
South Africa,ZAF,1988,16.843636
South Africa,ZAF,1989,0.52786636
South Africa,ZAF,1990,-12.691187
South Africa,ZAF,1991,4.840353
South Africa,ZAF,1992,-3.2225819
South Africa,ZAF,1993,-7.560602
South Africa,ZAF,1994,9.673296
South Africa,ZAF,1995,2.9398136
South Africa,ZAF,1996,3.8725395
South Africa,ZAF,1997,5.0345955
South Africa,ZAF,1998,1.5086975
South Africa,ZAF,1999,-4.846012
South Africa,ZAF,2000,2.5226707
South Africa,ZAF,2001,-5.0673904
South Africa,ZAF,2002,4.517929
South Africa,ZAF,2003,-2.172577
South Africa,ZAF,2004,1.9918137
South Africa,ZAF,2005,-4.7096367
South Africa,ZAF,2006,0.7181549
South Africa,ZAF,2007,3.2733612
South Africa,ZAF,2008,-0.0940361
South Africa,ZAF,2009,-0.2262001
South Africa,ZAF,2010,0.68161774
South Africa,ZAF,2011,3.6083755
South Africa,ZAF,2012,-5.6466675
South Africa,ZAF,2013,3.5898438
South Africa,ZAF,2014,5.4970474
South Africa,ZAF,2015,1.2699394
South Africa,ZAF,2016,13.661453
South Africa,ZAF,2017,9.156506
South Africa,ZAF,2018,-4.5131454
South Africa,ZAF,2019,6.5334244
South Africa,ZAF,2020,4.7018433
South Africa,ZAF,2021,-5.1828995
South America,,1966,13.34687
South America,,1967,7.5621796
South America,,1968,8.569565
South America,,1969,11.487122
South America,,1970,29.751495
South America,,1971,22.024002
South America,,1972,28.297684
South America,,1973,30.302338
South America,,1974,43.325348
South America,,1975,32.562958
South America,,1976,38.490295
South America,,1977,39.679962
South America,,1978,44.64319
South America,,1979,61.47287
South America,,1980,61.877808
South America,,1981,7.4075317
South America,,1982,47.73651
South America,,1983,54.956055
South America,,1984,77.06305
South America,,1985,70.787415
South America,,1986,52.57727
South America,,1987,64.676025
South America,,1988,31.578857
South America,,1989,26.493286
South America,,1990,49.526123
South America,,1991,72.395874
South America,,1992,26.94812
South America,,1993,85.50867
South America,,1994,77.723755
South America,,1995,52.09314
South America,,1996,52.86963
South America,,1997,86.22681
South America,,1998,30.714111
South America,,1999,0.817749
South America,,2000,86.703735
South America,,2001,-74.797
South America,,2002,62.119385
South America,,2003,65.01367
South America,,2004,39.237305
South America,,2005,81.77161
South America,,2006,83.50366
South America,,2007,63.050903
South America,,2008,14.882202
South America,,2009,50.09375
South America,,2010,24.608276
South America,,2011,111.776855
South America,,2012,-27.135254
South America,,2013,-47.816406
South America,,2014,-27.099854
South America,,2015,-7.3125
South America,,2016,81.521484
South America,,2017,71.24878
South America,,2018,60.567383
South America,,2019,19.05249
South America,,2020,23.151367
South America,,2021,-23.417236
South Korea,KOR,1966,0.8128617
South Korea,KOR,1967,-0.09507036
South Korea,KOR,1968,-0.07004523
South Korea,KOR,1969,1.4756238
South Korea,KOR,1970,-0.6145456
South Korea,KOR,1971,0.29360533
South Korea,KOR,1972,0.14223123
South Korea,KOR,1973,-0.24723673
South Korea,KOR,1974,1.8374524
South Korea,KOR,1975,-0.6595535
South Korea,KOR,1976,0.31300306
South Korea,KOR,1977,-0.9679804
South Korea,KOR,1978,7.6192102
South Korea,KOR,1979,3.7930374
South Korea,KOR,1980,-0.18831348
South Korea,KOR,1981,0.35724926
South Korea,KOR,1982,-0.11183357
South Korea,KOR,1983,16.431965
South Korea,KOR,1984,7.146244
South Korea,KOR,1985,17.564434
South Korea,KOR,1986,32.596317
South Korea,KOR,1987,33.750786
South Korea,KOR,1988,-3.617691
South Korea,KOR,1989,23.501328
South Korea,KOR,1990,20.755936
South Korea,KOR,1991,6.173996
South Korea,KOR,1992,-0.52337646
South Korea,KOR,1993,7.9073334
South Korea,KOR,1994,-4.108612
South Korea,KOR,1995,25.790726
South Korea,KOR,1996,19.06572
South Korea,KOR,1997,9.087891
South Korea,KOR,1998,40.037476
South Korea,KOR,1999,37.701538
South Korea,KOR,2000,16.307129
South Korea,KOR,2001,1.9344482
South Korea,KOR,2002,20.372864
South Korea,KOR,2003,32.066345
South Korea,KOR,2004,-0.6907654
South Korea,KOR,2005,40.181763
South Korea,KOR,2006,2.9502869
South Korea,KOR,2007,-16.461456
South Korea,KOR,2008,20.14975
South Korea,KOR,2009,-9.826752
South Korea,KOR,2010,11.740326
South Korea,KOR,2011,25.860199
South Korea,KOR,2012,-12.442841
South Korea,KOR,2013,-25.04779
South Korea,KOR,2014,52.24173
South Korea,KOR,2015,24.844666
South Korea,KOR,2016,-3.578888
South Korea,KOR,2017,-22.335602
South Korea,KOR,2018,-27.680054
South Korea,KOR,2019,37.00241
South Korea,KOR,2020,35.693726
South Korea,KOR,2021,18.55603
South and Central America (BP),,1966,14.107941
South and Central America (BP),,1967,8.11142
South and Central America (BP),,1968,9.238831
South and Central America (BP),,1969,12.404434
South and Central America (BP),,1970,32.062897
South and Central America (BP),,1971,27.616394
South and Central America (BP),,1972,29.812088
South and Central America (BP),,1973,30.49887
South and Central America (BP),,1974,43.786987
South and Central America (BP),,1975,31.768036
South and Central America (BP),,1976,41.904297
South and Central America (BP),,1977,42.819977
South and Central America (BP),,1978,54.478638
South and Central America (BP),,1979,69.31424
South and Central America (BP),,1980,66.9657
South and Central America (BP),,1981,9.08313
South and Central America (BP),,1982,53.826843
South and Central America (BP),,1983,66.37396
South and Central America (BP),,1984,89.18396
South and Central America (BP),,1985,82.48132
South and Central America (BP),,1986,73.9339
South and Central America (BP),,1987,68.00964
South and Central America (BP),,1988,38.846924
South and Central America (BP),,1989,31.968018
South and Central America (BP),,1990,44.573364
South and Central America (BP),,1991,74.18579
South and Central America (BP),,1992,22.355347
South and Central America (BP),,1993,89.16492
South and Central America (BP),,1994,79.12427
South and Central America (BP),,1995,54.969482
South and Central America (BP),,1996,62.725708
South and Central America (BP),,1997,82.071045
South and Central America (BP),,1998,30.039185
South and Central America (BP),,1999,12.014038
South and Central America (BP),,2000,75.586426
South and Central America (BP),,2001,-87.450195
South and Central America (BP),,2002,73.3374
South and Central America (BP),,2003,64.437256
South and Central America (BP),,2004,50.049072
South and Central America (BP),,2005,91.16467
South and Central America (BP),,2006,80.38391
South and Central America (BP),,2007,89.35376
South and Central America (BP),,2008,55.74878
South and Central America (BP),,2009,64.096436
South and Central America (BP),,2010,51.91284
South and Central America (BP),,2011,102.33838
South and Central America (BP),,2012,-22.573975
South and Central America (BP),,2013,-19.844727
South and Central America (BP),,2014,-7.67749
South and Central America (BP),,2015,34.61621
South and Central America (BP),,2016,70.232666
South and Central America (BP),,2017,97.93286
South and Central America (BP),,2018,97.879395
South and Central America (BP),,2019,35.085938
South and Central America (BP),,2020,8.9748535
South and Central America (BP),,2021,6.382324
Spain,ESP,1966,22.387371
Spain,ESP,1967,-13.60511
Spain,ESP,1968,5.3540573
Spain,ESP,1969,20.494469
Spain,ESP,1970,-7.954468
Spain,ESP,1971,16.514046
Spain,ESP,1972,17.152596
Spain,ESP,1973,-14.314438
Spain,ESP,1974,6.8046494
Spain,ESP,1975,-12.206566
Spain,ESP,1976,-14.9107895
Spain,ESP,1977,52.74784
Spain,ESP,1978,5.0567627
Spain,ESP,1979,15.273346
Spain,ESP,1980,-53.75805
Spain,ESP,1981,-9.864868
Spain,ESP,1982,10.917839
Spain,ESP,1983,7.713135
Spain,ESP,1984,48.34436
Spain,ESP,1985,13.680588
Spain,ESP,1986,12.306488
Spain,ESP,1987,13.52803
Spain,ESP,1988,49.692886
Spain,ESP,1989,-31.195953
Spain,ESP,1990,12.552048
Spain,ESP,1991,9.246704
Spain,ESP,1992,-23.778976
Spain,ESP,1993,16.979279
Spain,ESP,1994,9.494751
Spain,ESP,1995,-13.099869
Spain,ESP,1996,52.333908
Spain,ESP,1997,-15.450531
Spain,ESP,1998,10.225616
Spain,ESP,1999,-28.608719
Spain,ESP,2000,35.30406
Spain,ESP,2001,42.51172
Spain,ESP,2002,-45.46869
Spain,ESP,2003,58.152863
Spain,ESP,2004,-13.534515
Spain,ESP,2005,-43.792664
Spain,ESP,2006,33.8295
Spain,ESP,2007,1.6575012
Spain,ESP,2008,20.749756
Spain,ESP,2009,14.516907
Spain,ESP,2010,98.19235
Spain,ESP,2011,-37.97345
Spain,ESP,2012,14.41803
Spain,ESP,2013,36.95334
Spain,ESP,2014,-2.3233337
Spain,ESP,2015,-37.631622
Spain,ESP,2016,22.648102
Spain,ESP,2017,-45.8826
Spain,ESP,2018,39.434906
Spain,ESP,2019,-16.101929
Spain,ESP,2020,41.15396
Spain,ESP,2021,23.816406
Sri Lanka,LKA,1966,0.10053754
Sri Lanka,LKA,1967,0.03252685
Sri Lanka,LKA,1968,0.18924725
Sri Lanka,LKA,1969,0.22177446
Sri Lanka,LKA,1970,0.56567204
Sri Lanka,LKA,1971,0.25193524
Sri Lanka,LKA,1972,0.06387091
Sri Lanka,LKA,1973,-0.44768786
Sri Lanka,LKA,1974,0.892715
Sri Lanka,LKA,1975,0.23360205
Sri Lanka,LKA,1976,0.097284794
Sri Lanka,LKA,1977,0.30870986
Sri Lanka,LKA,1978,0.4506452
Sri Lanka,LKA,1979,0.2823925
Sri Lanka,LKA,1980,0.05411291
Sri Lanka,LKA,1981,0.27056408
Sri Lanka,LKA,1982,0.10645151
Sri Lanka,LKA,1983,-1.1544085
Sri Lanka,LKA,1984,2.5873656
Sri Lanka,LKA,1985,0.8971505
Sri Lanka,LKA,1986,0.73776865
Sri Lanka,LKA,1987,-1.3841662
Sri Lanka,LKA,1988,1.2410479
Sri Lanka,LKA,1989,0.60470486
Sri Lanka,LKA,1990,1.0160217
Sri Lanka,LKA,1991,-0.083387375
Sri Lanka,LKA,1992,-0.6407795
Sri Lanka,LKA,1993,2.6497574
Sri Lanka,LKA,1994,0.86669445
Sri Lanka,LKA,1995,1.2567205
Sri Lanka,LKA,1996,-3.7323122
Sri Lanka,LKA,1997,0.57770634
Sri Lanka,LKA,1998,1.382925
Sri Lanka,LKA,1999,0.78670025
Sri Lanka,LKA,2000,-2.8770247
Sri Lanka,LKA,2001,-0.31364632
Sri Lanka,LKA,2002,-1.2755222
Sri Lanka,LKA,2003,1.7446518
Sri Lanka,LKA,2004,-1.0669737
Sri Lanka,LKA,2005,1.3588095
Sri Lanka,LKA,2006,3.3064108
Sri Lanka,LKA,2007,-2.025547
Sri Lanka,LKA,2008,0.462327
Sri Lanka,LKA,2009,-0.7077236
Sri Lanka,LKA,2010,4.9692974
Sri Lanka,LKA,2011,-2.9151163
Sri Lanka,LKA,2012,-3.468027
Sri Lanka,LKA,2013,10.092775
Sri Lanka,LKA,2014,-6.3408737
Sri Lanka,LKA,2015,4.035097
Sri Lanka,LKA,2016,-4.6390324
Sri Lanka,LKA,2017,-0.18660831
Sri Lanka,LKA,2018,6.4380007
Sri Lanka,LKA,2019,-3.658434
Sri Lanka,LKA,2020,1.1904011
Sri Lanka,LKA,2021,6.2474995
Sweden,SWE,1966,-2.6852112
Sweden,SWE,1967,11.241882
Sweden,SWE,1968,-1.6940765
Sweden,SWE,1969,-20.32203
Sweden,SWE,1970,-0.6075287
Sweden,SWE,1971,31.308617
Sweden,SWE,1972,9.230835
Sweden,SWE,1973,20.508682
Sweden,SWE,1974,-8.004684
Sweden,SWE,1975,29.11644
Sweden,SWE,1976,3.2317352
Sweden,SWE,1977,7.1887207
Sweden,SWE,1978,23.298248
Sweden,SWE,1979,2.2840576
Sweden,SWE,1980,10.114639
Sweden,SWE,1981,35.009995
Sweden,SWE,1982,-9.724762
Sweden,SWE,1983,32.057434
Sweden,SWE,1984,42.338196
Sweden,SWE,1985,30.633972
Sweden,SWE,1986,3.1549988
Sweden,SWE,1987,24.94513
Sweden,SWE,1988,0.2163086
Sweden,SWE,1989,-4.848999
Sweden,SWE,1990,8.788513
Sweden,SWE,1991,-3.2914734
Sweden,SWE,1992,-4.104431
Sweden,SWE,1993,-4.6820374
Sweden,SWE,1994,-12.355957
Sweden,SWE,1995,17.958038
Sweden,SWE,1996,-36.690582
Sweden,SWE,1997,41.13672
Sweden,SWE,1998,27.520386
Sweden,SWE,1999,-10.262695
Sweden,SWE,2000,-19.889496
Sweden,SWE,2001,39.58206
Sweden,SWE,2002,-49.45685
Sweden,SWE,2003,-40.31131
Sweden,SWE,2004,55.556396
Sweden,SWE,2005,21.391724
Sweden,SWE,2006,-46.470062
Sweden,SWE,2007,16.681854
Sweden,SWE,2008,1.9911499
Sweden,SWE,2009,-39.06848
Sweden,SWE,2010,22.822937
Sweden,SWE,2011,12.923889
Sweden,SWE,2012,45.950928
Sweden,SWE,2013,-39.110443
Sweden,SWE,2014,4.0594177
Sweden,SWE,2015,22.738953
Sweden,SWE,2016,-16.721405
Sweden,SWE,2017,22.10254
Sweden,SWE,2018,-6.3720703
Sweden,SWE,2019,14.133392
Sweden,SWE,2020,-12.208374
Sweden,SWE,2021,16.700775
Switzerland,CHE,1966,10.116814
Switzerland,CHE,1967,6.8945312
Switzerland,CHE,1968,-0.9902191
Switzerland,CHE,1969,-2.237915
Switzerland,CHE,1970,6.235573
Switzerland,CHE,1971,-1.4452286
Switzerland,CHE,1972,-7.2731323
Switzerland,CHE,1973,13.965195
Switzerland,CHE,1974,5.885002
Switzerland,CHE,1975,14.936806
Switzerland,CHE,1976,-18.379402
Switzerland,CHE,1977,27.229164
Switzerland,CHE,1978,-8.734695
Switzerland,CHE,1979,4.7315216
Switzerland,CHE,1980,17.975006
Switzerland,CHE,1981,8.590942
Switzerland,CHE,1982,1.7967682
Switzerland,CHE,1983,-1.0301971
Switzerland,CHE,1984,-7.62442
Switzerland,CHE,1985,17.608582
Switzerland,CHE,1986,2.8855286
Switzerland,CHE,1987,6.590088
Switzerland,CHE,1988,2.7249298
Switzerland,CHE,1989,-17.627945
Switzerland,CHE,1990,2.0352936
Switzerland,CHE,1991,4.8218384
Switzerland,CHE,1992,3.3978882
Switzerland,CHE,1993,8.847565
Switzerland,CHE,1994,12.77626
Switzerland,CHE,1995,-9.956192
Switzerland,CHE,1996,-18.164948
Switzerland,CHE,1997,16.56363
Switzerland,CHE,1998,-0.39788818
Switzerland,CHE,1999,16.991089
Switzerland,CHE,2000,-4.846054
Switzerland,CHE,2001,13.152985
Switzerland,CHE,2002,-17.931183
Switzerland,CHE,2003,-1.5417938
Switzerland,CHE,2004,-5.374466
Switzerland,CHE,2005,-18.013031
Switzerland,CHE,2006,10.822525
Switzerland,CHE,2007,11.5551605
Switzerland,CHE,2008,0.7101288
Switzerland,CHE,2009,-1.934082
Switzerland,CHE,2010,-2.4049835
Switzerland,CHE,2011,-9.525162
Switzerland,CHE,2012,13.548935
Switzerland,CHE,2013,0.8266144
Switzerland,CHE,2014,3.0647583
Switzerland,CHE,2015,-11.542862
Switzerland,CHE,2016,-14.776596
Switzerland,CHE,2017,-2.9296265
Switzerland,CHE,2018,10.944733
Switzerland,CHE,2019,10.417709
Switzerland,CHE,2020,-5.399353
Switzerland,CHE,2021,-13.761612
Taiwan,TWN,1966,0.2217741
Taiwan,TWN,1967,-0.079838276
Taiwan,TWN,1968,3.6370974
Taiwan,TWN,1969,-2.4010763
Taiwan,TWN,1970,-0.5529566
Taiwan,TWN,1971,0.66827965
Taiwan,TWN,1972,1.6115589
Taiwan,TWN,1973,-0.7008066
Taiwan,TWN,1974,3.8618288
Taiwan,TWN,1975,1.6440849
Taiwan,TWN,1976,-2.8948917
Taiwan,TWN,1977,-0.4849472
Taiwan,TWN,1978,10.083692
Taiwan,TWN,1979,9.202629
Taiwan,TWN,1980,0.45373344
Taiwan,TWN,1981,12.520611
Taiwan,TWN,1982,6.8506165
Taiwan,TWN,1983,17.112976
Taiwan,TWN,1984,14.347595
Taiwan,TWN,1985,16.517487
Taiwan,TWN,1986,-4.6823425
Taiwan,TWN,1987,15.716179
Taiwan,TWN,1988,-9.497292
Taiwan,TWN,1989,-5.5648727
Taiwan,TWN,1990,17.563385
Taiwan,TWN,1991,-0.49417877
Taiwan,TWN,1992,3.94767
Taiwan,TWN,1993,-5.8821945
Taiwan,TWN,1994,4.3602524
Taiwan,TWN,1995,1.0113144
Taiwan,TWN,1996,7.004097
Taiwan,TWN,1997,-2.6444473
Taiwan,TWN,1998,4.781006
Taiwan,TWN,1999,0.31897736
Taiwan,TWN,2000,0.8801422
Taiwan,TWN,2001,-6.8390045
Taiwan,TWN,2002,4.8028564
Taiwan,TWN,2003,-1.2852325
Taiwan,TWN,2004,1.662529
Taiwan,TWN,2005,3.235878
Taiwan,TWN,2006,-0.46987915
Taiwan,TWN,2007,2.560814
Taiwan,TWN,2008,-0.09840393
Taiwan,TWN,2009,0.020263672
Taiwan,TWN,2010,1.6054993
Taiwan,TWN,2011,1.3892059
Taiwan,TWN,2012,-0.6104584
Taiwan,TWN,2013,2.8663788
Taiwan,TWN,2014,-1.4282074
Taiwan,TWN,2015,-14.626137
Taiwan,TWN,2016,-7.0225754
Taiwan,TWN,2017,-25.07801
Taiwan,TWN,2018,13.334404
Taiwan,TWN,2019,18.180397
Taiwan,TWN,2020,-2.8109589
Taiwan,TWN,2021,-3.715889
Thailand,THA,1966,0.65940833
Thailand,THA,1967,0.8989248
Thailand,THA,1968,0.109408855
Thailand,THA,1969,-1.0615594
Thailand,THA,1970,2.191129
Thailand,THA,1971,0.7717738
Thailand,THA,1972,-0.94623613
Thailand,THA,1973,0.44946194
Thailand,THA,1974,1.7091398
Thailand,THA,1975,2.782527
Thailand,THA,1976,0.703763
Thailand,THA,1977,-1.0999994
Thailand,THA,1978,-3.4153228
Thailand,THA,1979,3.409409
Thailand,THA,1980,-5.884409
Thailand,THA,1981,5.0298386
Thailand,THA,1982,2.5489254
Thailand,THA,1983,-0.52043056
Thailand,THA,1984,1.2448921
Thailand,THA,1985,-1.1532259
Thailand,THA,1986,5.442931
Thailand,THA,1987,-4.3472548
Thailand,THA,1988,-0.9189606
Thailand,THA,1989,5.27744
Thailand,THA,1990,-1.7993546
Thailand,THA,1991,-1.1524286
Thailand,THA,1992,-1.0524845
Thailand,THA,1993,-1.5884705
Thailand,THA,1994,2.407467
Thailand,THA,1995,6.767642
Thailand,THA,1996,2.0446606
Thailand,THA,1997,-0.18142128
Thailand,THA,1998,-5.778858
Thailand,THA,1999,-4.525034
Thailand,THA,2000,7.5921974
Thailand,THA,2001,1.0186768
Thailand,THA,2002,3.783144
Thailand,THA,2003,0.9297638
Thailand,THA,2004,-1.9263744
Thailand,THA,2005,0.33667564
Thailand,THA,2006,7.828539
Thailand,THA,2007,0.9213295
Thailand,THA,2008,0.5843849
Thailand,THA,2009,2.4093895
Thailand,THA,2010,-0.68235016
Thailand,THA,2011,9.039284
Thailand,THA,2012,7.2864914
Thailand,THA,2013,1.4687996
Thailand,THA,2014,7.198448
Thailand,THA,2015,0.35749054
Thailand,THA,2016,7.15559
Thailand,THA,2017,11.621132
Thailand,THA,2018,18.754936
Thailand,THA,2019,8.821655
Thailand,THA,2020,-7.551468
Thailand,THA,2021,2.509201
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.111727215
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,-0.019153327
Trinidad and Tobago,TTO,1974,-0.012768894
Trinidad and Tobago,TTO,1975,-0.006384164
Trinidad and Tobago,TTO,1976,-0.012768887
Trinidad and Tobago,TTO,1977,0.012768887
Trinidad and Tobago,TTO,1978,0.019153059
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,-0.009576671
Trinidad and Tobago,TTO,1981,-0.022345275
Trinidad and Tobago,TTO,1982,-0.0031922236
Trinidad and Tobago,TTO,1983,-0.0063844435
